"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","22.02.2023 02:15 - 22.02.2023 02:30 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 02:30 - 22.02.2023 02:45 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 02:45 - 22.02.2023 03:00 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 03:00 - 22.02.2023 03:15 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 03:15 - 22.02.2023 03:30 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 03:30 - 22.02.2023 03:45 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 03:45 - 22.02.2023 04:00 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 04:00 - 22.02.2023 04:15 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 04:15 - 22.02.2023 04:30 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 04:30 - 22.02.2023 04:45 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 04:45 - 22.02.2023 05:00 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 05:00 - 22.02.2023 05:15 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 05:15 - 22.02.2023 05:30 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 05:30 - 22.02.2023 05:45 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 05:45 - 22.02.2023 06:00 (CET/CEST)","36","16"
"BZN|ES","22.02.2023 06:00 - 22.02.2023 06:15 (CET/CEST)","36","12"
"BZN|ES","22.02.2023 06:15 - 22.02.2023 06:30 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 06:30 - 22.02.2023 06:45 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 06:45 - 22.02.2023 07:00 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 07:00 - 22.02.2023 07:15 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 07:15 - 22.02.2023 07:30 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 07:30 - 22.02.2023 07:45 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 07:45 - 22.02.2023 08:00 (CET/CEST)","40","12"
"BZN|ES","22.02.2023 08:00 - 22.02.2023 08:15 (CET/CEST)","20","16"
"BZN|ES","22.02.2023 08:15 - 22.02.2023 08:30 (CET/CEST)","100","88"
"BZN|ES","22.02.2023 08:30 - 22.02.2023 08:45 (CET/CEST)","368","288"
"BZN|ES","22.02.2023 08:45 - 22.02.2023 09:00 (CET/CEST)","872","660"
"BZN|ES","22.02.2023 09:00 - 22.02.2023 09:15 (CET/CEST)","1628","1300"
"BZN|ES","22.02.2023 09:15 - 22.02.2023 09:30 (CET/CEST)","2632","2136"
"BZN|ES","22.02.2023 09:30 - 22.02.2023 09:45 (CET/CEST)","3748","3068"
"BZN|ES","22.02.2023 09:45 - 22.02.2023 10:00 (CET/CEST)","4896","4168"
"BZN|ES","22.02.2023 10:00 - 22.02.2023 10:15 (CET/CEST)","5984","5020"
"BZN|ES","22.02.2023 10:15 - 22.02.2023 10:30 (CET/CEST)","6944","5760"
"BZN|ES","22.02.2023 10:30 - 22.02.2023 10:45 (CET/CEST)","7732","6336"
"BZN|ES","22.02.2023 10:45 - 22.02.2023 11:00 (CET/CEST)","8404","6968"
"BZN|ES","22.02.2023 11:00 - 22.02.2023 11:15 (CET/CEST)","8952","7316"
"BZN|ES","22.02.2023 11:15 - 22.02.2023 11:30 (CET/CEST)","9388","7648"
"BZN|ES","22.02.2023 11:30 - 22.02.2023 11:45 (CET/CEST)","9820","8032"
"BZN|ES","22.02.2023 11:45 - 22.02.2023 12:00 (CET/CEST)","10036","8332"
"BZN|ES","22.02.2023 12:00 - 22.02.2023 12:15 (CET/CEST)","10252","8680"
"BZN|ES","22.02.2023 12:15 - 22.02.2023 12:30 (CET/CEST)","10456","9000"
"BZN|ES","22.02.2023 12:30 - 22.02.2023 12:45 (CET/CEST)","10648","9296"
"BZN|ES","22.02.2023 12:45 - 22.02.2023 13:00 (CET/CEST)","10676","9436"
"BZN|ES","22.02.2023 13:00 - 22.02.2023 13:15 (CET/CEST)","11032","9572"
"BZN|ES","22.02.2023 13:15 - 22.02.2023 13:30 (CET/CEST)","11044","9668"
"BZN|ES","22.02.2023 13:30 - 22.02.2023 13:45 (CET/CEST)","11136","9540"
"BZN|ES","22.02.2023 13:45 - 22.02.2023 14:00 (CET/CEST)","11184","9612"
"BZN|ES","22.02.2023 14:00 - 22.02.2023 14:15 (CET/CEST)","11060","9752"
"BZN|ES","22.02.2023 14:15 - 22.02.2023 14:30 (CET/CEST)","10852","9728"
"BZN|ES","22.02.2023 14:30 - 22.02.2023 14:45 (CET/CEST)","10768","9680"
"BZN|ES","22.02.2023 14:45 - 22.02.2023 15:00 (CET/CEST)","10500","9748"
"BZN|ES","22.02.2023 15:00 - 22.02.2023 15:15 (CET/CEST)","10468","9588"
"BZN|ES","22.02.2023 15:15 - 22.02.2023 15:30 (CET/CEST)","10300","9544"
"BZN|ES","22.02.2023 15:30 - 22.02.2023 15:45 (CET/CEST)","10176","9408"
"BZN|ES","22.02.2023 15:45 - 22.02.2023 16:00 (CET/CEST)","9828","9488"
"BZN|ES","22.02.2023 16:00 - 22.02.2023 16:15 (CET/CEST)","9480","9384"
"BZN|ES","22.02.2023 16:15 - 22.02.2023 16:30 (CET/CEST)","9236","9288"
"BZN|ES","22.02.2023 16:30 - 22.02.2023 16:45 (CET/CEST)","8752","8816"
"BZN|ES","22.02.2023 16:45 - 22.02.2023 17:00 (CET/CEST)","8048","8464"
"BZN|ES","22.02.2023 17:00 - 22.02.2023 17:15 (CET/CEST)","7412","8084"
"BZN|ES","22.02.2023 17:15 - 22.02.2023 17:30 (CET/CEST)","6500","7624"
"BZN|ES","22.02.2023 17:30 - 22.02.2023 17:45 (CET/CEST)","5508","6832"
"BZN|ES","22.02.2023 17:45 - 22.02.2023 18:00 (CET/CEST)","4408","5712"
"BZN|ES","22.02.2023 18:00 - 22.02.2023 18:15 (CET/CEST)","3324","4504"
"BZN|ES","22.02.2023 18:15 - 22.02.2023 18:30 (CET/CEST)","2312","3380"
"BZN|ES","22.02.2023 18:30 - 22.02.2023 18:45 (CET/CEST)","1392","2348"
"BZN|ES","22.02.2023 18:45 - 22.02.2023 19:00 (CET/CEST)","712","1392"
"BZN|ES","22.02.2023 19:00 - 22.02.2023 19:15 (CET/CEST)","292","776"
"BZN|ES","22.02.2023 19:15 - 22.02.2023 19:30 (CET/CEST)","108","480"
"BZN|ES","22.02.2023 19:30 - 22.02.2023 19:45 (CET/CEST)","76","336"
"BZN|ES","22.02.2023 19:45 - 22.02.2023 20:00 (CET/CEST)","76","268"
"BZN|ES","22.02.2023 20:00 - 22.02.2023 20:15 (CET/CEST)","72","256"
"BZN|ES","22.02.2023 20:15 - 22.02.2023 20:30 (CET/CEST)","68","256"
"BZN|ES","22.02.2023 20:30 - 22.02.2023 20:45 (CET/CEST)","56","248"
"BZN|ES","22.02.2023 20:45 - 22.02.2023 21:00 (CET/CEST)","48","236"
"BZN|ES","22.02.2023 21:00 - 22.02.2023 21:15 (CET/CEST)","36","232"
"BZN|ES","22.02.2023 21:15 - 22.02.2023 21:30 (CET/CEST)","32","220"
"BZN|ES","22.02.2023 21:30 - 22.02.2023 21:45 (CET/CEST)","20","220"
"BZN|ES","22.02.2023 21:45 - 22.02.2023 22:00 (CET/CEST)","16","200"
"BZN|ES","22.02.2023 22:00 - 22.02.2023 22:15 (CET/CEST)","16","168"
"BZN|ES","22.02.2023 22:15 - 22.02.2023 22:30 (CET/CEST)","16","144"
"BZN|ES","22.02.2023 22:30 - 22.02.2023 22:45 (CET/CEST)","16","140"
"BZN|ES","22.02.2023 22:45 - 22.02.2023 23:00 (CET/CEST)","12","128"
"BZN|ES","22.02.2023 23:00 - 22.02.2023 23:15 (CET/CEST)","12","112"
"BZN|ES","22.02.2023 23:15 - 22.02.2023 23:30 (CET/CEST)","12","80"
"BZN|ES","22.02.2023 23:30 - 22.02.2023 23:45 (CET/CEST)","12","44"
"BZN|ES","22.02.2023 23:45 - 23.02.2023 00:00 (CET/CEST)","12","32"
"BZN|ES","24.02.2023 00:00 - 24.02.2023 00:15 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 00:15 - 24.02.2023 00:30 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 00:30 - 24.02.2023 00:45 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 00:45 - 24.02.2023 01:00 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 01:00 - 24.02.2023 01:15 (CET/CEST)","20","8"
"BZN|ES","24.02.2023 01:15 - 24.02.2023 01:30 (CET/CEST)","20","8"
"BZN|ES","24.02.2023 01:30 - 24.02.2023 01:45 (CET/CEST)","20","8"
"BZN|ES","24.02.2023 01:45 - 24.02.2023 02:00 (CET/CEST)","20","8"
"BZN|ES","24.02.2023 02:00 - 24.02.2023 02:15 (CET/CEST)","20","8"
"BZN|ES","24.02.2023 02:15 - 24.02.2023 02:30 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 02:30 - 24.02.2023 02:45 (CET/CEST)","16","16"
"BZN|ES","24.02.2023 02:45 - 24.02.2023 03:00 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 03:00 - 24.02.2023 03:15 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 03:15 - 24.02.2023 03:30 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 03:30 - 24.02.2023 03:45 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 03:45 - 24.02.2023 04:00 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 04:00 - 24.02.2023 04:15 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 04:15 - 24.02.2023 04:30 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 04:30 - 24.02.2023 04:45 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 04:45 - 24.02.2023 05:00 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 05:00 - 24.02.2023 05:15 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 05:15 - 24.02.2023 05:30 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 05:30 - 24.02.2023 05:45 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 05:45 - 24.02.2023 06:00 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 06:00 - 24.02.2023 06:15 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 06:15 - 24.02.2023 06:30 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 06:30 - 24.02.2023 06:45 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 06:45 - 24.02.2023 07:00 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 07:00 - 24.02.2023 07:15 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 07:15 - 24.02.2023 07:30 (CET/CEST)","16","8"
"BZN|ES","24.02.2023 07:30 - 24.02.2023 07:45 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 07:45 - 24.02.2023 08:00 (CET/CEST)","16","12"
"BZN|ES","24.02.2023 08:00 - 24.02.2023 08:15 (CET/CEST)","24","28"
"BZN|ES","24.02.2023 08:15 - 24.02.2023 08:30 (CET/CEST)","176","192"
"BZN|ES","24.02.2023 08:30 - 24.02.2023 08:45 (CET/CEST)","656","600"
"BZN|ES","24.02.2023 08:45 - 24.02.2023 09:00 (CET/CEST)","1556","1324"
"BZN|ES","24.02.2023 09:00 - 24.02.2023 09:15 (CET/CEST)","2632","2240"
"BZN|ES","24.02.2023 09:15 - 24.02.2023 09:30 (CET/CEST)","3776","3076"
"BZN|ES","24.02.2023 09:30 - 24.02.2023 09:45 (CET/CEST)","5004","3888"
"BZN|ES","24.02.2023 09:45 - 24.02.2023 10:00 (CET/CEST)","6412","5108"
"BZN|ES","24.02.2023 10:00 - 24.02.2023 10:15 (CET/CEST)","7628","6072"
"BZN|ES","24.02.2023 10:15 - 24.02.2023 10:30 (CET/CEST)","8688","6444"
"BZN|ES","24.02.2023 10:30 - 24.02.2023 10:45 (CET/CEST)","9112","7012"
"BZN|ES","24.02.2023 10:45 - 24.02.2023 11:00 (CET/CEST)","9700","7736"
"BZN|ES","24.02.2023 11:00 - 24.02.2023 11:15 (CET/CEST)","10044","8056"
"BZN|ES","24.02.2023 11:15 - 24.02.2023 11:30 (CET/CEST)","10400","8496"
"BZN|ES","24.02.2023 11:30 - 24.02.2023 11:45 (CET/CEST)","10600","8696"
"BZN|ES","24.02.2023 11:45 - 24.02.2023 12:00 (CET/CEST)","10752","8844"
"BZN|ES","24.02.2023 12:00 - 24.02.2023 12:15 (CET/CEST)","11012","8968"
"BZN|ES","24.02.2023 12:15 - 24.02.2023 12:30 (CET/CEST)","11580","9340"
"BZN|ES","24.02.2023 12:30 - 24.02.2023 12:45 (CET/CEST)","11848","9168"
"BZN|ES","24.02.2023 12:45 - 24.02.2023 13:00 (CET/CEST)","12008","9072"
"BZN|ES","24.02.2023 13:00 - 24.02.2023 13:15 (CET/CEST)","12064","8940"
"BZN|ES","24.02.2023 13:15 - 24.02.2023 13:30 (CET/CEST)","12016","9344"
"BZN|ES","24.02.2023 13:30 - 24.02.2023 13:45 (CET/CEST)","11600","9384"
"BZN|ES","24.02.2023 13:45 - 24.02.2023 14:00 (CET/CEST)","11656","9540"
"BZN|ES","24.02.2023 14:00 - 24.02.2023 14:15 (CET/CEST)","11944","9596"
"BZN|ES","24.02.2023 14:15 - 24.02.2023 14:30 (CET/CEST)","12208","9348"
"BZN|ES","24.02.2023 14:30 - 24.02.2023 14:45 (CET/CEST)","12300","9088"
"BZN|ES","24.02.2023 14:45 - 24.02.2023 15:00 (CET/CEST)","12432","8760"
"BZN|ES","24.02.2023 15:00 - 24.02.2023 15:15 (CET/CEST)","12452","8608"
"BZN|ES","24.02.2023 15:15 - 24.02.2023 15:30 (CET/CEST)","12452","8096"
"BZN|ES","24.02.2023 15:30 - 24.02.2023 15:45 (CET/CEST)","12220","7888"
"BZN|ES","24.02.2023 15:45 - 24.02.2023 16:00 (CET/CEST)","12140","7604"
"BZN|ES","24.02.2023 16:00 - 24.02.2023 16:15 (CET/CEST)","12164","7300"
"BZN|ES","24.02.2023 16:15 - 24.02.2023 16:30 (CET/CEST)","12040","6940"
"BZN|ES","24.02.2023 16:30 - 24.02.2023 16:45 (CET/CEST)","11808","6352"
"BZN|ES","24.02.2023 16:45 - 24.02.2023 17:00 (CET/CEST)","11564","6120"
"BZN|ES","24.02.2023 17:00 - 24.02.2023 17:15 (CET/CEST)","10792","5672"
"BZN|ES","24.02.2023 17:15 - 24.02.2023 17:30 (CET/CEST)","9808","4964"
"BZN|ES","24.02.2023 17:30 - 24.02.2023 17:45 (CET/CEST)","8664","4200"
"BZN|ES","24.02.2023 17:45 - 24.02.2023 18:00 (CET/CEST)","7260","3684"
"BZN|ES","24.02.2023 18:00 - 24.02.2023 18:15 (CET/CEST)","5920","2852"
"BZN|ES","24.02.2023 18:15 - 24.02.2023 18:30 (CET/CEST)","4336","1932"
"BZN|ES","24.02.2023 18:30 - 24.02.2023 18:45 (CET/CEST)","2820","1104"
"BZN|ES","24.02.2023 18:45 - 24.02.2023 19:00 (CET/CEST)","1628","616"
"BZN|ES","24.02.2023 19:00 - 24.02.2023 19:15 (CET/CEST)","888","256"
"BZN|ES","24.02.2023 19:15 - 24.02.2023 19:30 (CET/CEST)","536","100"
"BZN|ES","24.02.2023 19:30 - 24.02.2023 19:45 (CET/CEST)","412","60"
"BZN|ES","24.02.2023 19:45 - 24.02.2023 20:00 (CET/CEST)","336","44"
"BZN|ES","24.02.2023 20:00 - 24.02.2023 20:15 (CET/CEST)","304","28"
"BZN|ES","24.02.2023 20:15 - 24.02.2023 20:30 (CET/CEST)","296","24"
"BZN|ES","24.02.2023 20:30 - 24.02.2023 20:45 (CET/CEST)","288","24"
"BZN|ES","24.02.2023 20:45 - 24.02.2023 21:00 (CET/CEST)","300","24"
"BZN|ES","24.02.2023 21:00 - 24.02.2023 21:15 (CET/CEST)","300","24"
"BZN|ES","24.02.2023 21:15 - 24.02.2023 21:30 (CET/CEST)","300","24"
"BZN|ES","24.02.2023 21:30 - 24.02.2023 21:45 (CET/CEST)","300","24"
"BZN|ES","24.02.2023 21:45 - 24.02.2023 22:00 (CET/CEST)","284","24"
"BZN|ES","24.02.2023 22:00 - 24.02.2023 22:15 (CET/CEST)","256","24"
"BZN|ES","24.02.2023 22:15 - 24.02.2023 22:30 (CET/CEST)","236","24"
"BZN|ES","24.02.2023 22:30 - 24.02.2023 22:45 (CET/CEST)","208","24"
"BZN|ES","24.02.2023 22:45 - 24.02.2023 23:00 (CET/CEST)","172","24"
"BZN|ES","24.02.2023 23:00 - 24.02.2023 23:15 (CET/CEST)","164","24"
"BZN|ES","24.02.2023 23:15 - 24.02.2023 23:30 (CET/CEST)","108","24"
"BZN|ES","24.02.2023 23:30 - 24.02.2023 23:45 (CET/CEST)","52","20"
"BZN|ES","24.02.2023 23:45 - 25.02.2023 00:00 (CET/CEST)","12","24"
"BZN|ES","26.02.2023 00:00 - 26.02.2023 00:15 (CET/CEST)","24","88"
"BZN|ES","26.02.2023 00:15 - 26.02.2023 00:30 (CET/CEST)","24","84"
"BZN|ES","26.02.2023 00:30 - 26.02.2023 00:45 (CET/CEST)","24","76"
"BZN|ES","26.02.2023 00:45 - 26.02.2023 01:00 (CET/CEST)","20","56"
"BZN|ES","26.02.2023 01:00 - 26.02.2023 01:15 (CET/CEST)","20","52"
"BZN|ES","26.02.2023 01:15 - 26.02.2023 01:30 (CET/CEST)","20","44"
"BZN|ES","26.02.2023 01:30 - 26.02.2023 01:45 (CET/CEST)","20","28"
"BZN|ES","26.02.2023 01:45 - 26.02.2023 02:00 (CET/CEST)","24","16"
"BZN|ES","26.02.2023 02:00 - 26.02.2023 02:15 (CET/CEST)","20","20"
"BZN|ES","26.02.2023 02:15 - 26.02.2023 02:30 (CET/CEST)","24","16"
"BZN|ES","26.02.2023 02:30 - 26.02.2023 02:45 (CET/CEST)","24","32"
"BZN|ES","26.02.2023 02:45 - 26.02.2023 03:00 (CET/CEST)","20","16"
"BZN|ES","26.02.2023 03:00 - 26.02.2023 03:15 (CET/CEST)","20","16"
"BZN|ES","26.02.2023 03:15 - 26.02.2023 03:30 (CET/CEST)","20","16"
"BZN|ES","26.02.2023 03:30 - 26.02.2023 03:45 (CET/CEST)","24","16"
"BZN|ES","26.02.2023 03:45 - 26.02.2023 04:00 (CET/CEST)","20","16"
"BZN|ES","26.02.2023 04:00 - 26.02.2023 04:15 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 04:15 - 26.02.2023 04:30 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 04:30 - 26.02.2023 04:45 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 04:45 - 26.02.2023 05:00 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 05:00 - 26.02.2023 05:15 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 05:15 - 26.02.2023 05:30 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 05:30 - 26.02.2023 05:45 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 05:45 - 26.02.2023 06:00 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 06:00 - 26.02.2023 06:15 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 06:15 - 26.02.2023 06:30 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 06:30 - 26.02.2023 06:45 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 06:45 - 26.02.2023 07:00 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 07:00 - 26.02.2023 07:15 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 07:15 - 26.02.2023 07:30 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 07:30 - 26.02.2023 07:45 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 07:45 - 26.02.2023 08:00 (CET/CEST)","16","16"
"BZN|ES","26.02.2023 08:00 - 26.02.2023 08:15 (CET/CEST)","28","44"
"BZN|ES","26.02.2023 08:15 - 26.02.2023 08:30 (CET/CEST)","160","300"
"BZN|ES","26.02.2023 08:30 - 26.02.2023 08:45 (CET/CEST)","528","1056"
"BZN|ES","26.02.2023 08:45 - 26.02.2023 09:00 (CET/CEST)","1224","2284"
"BZN|ES","26.02.2023 09:00 - 26.02.2023 09:15 (CET/CEST)","2072","3760"
"BZN|ES","26.02.2023 09:15 - 26.02.2023 09:30 (CET/CEST)","3016","5280"
"BZN|ES","26.02.2023 09:30 - 26.02.2023 09:45 (CET/CEST)","4020","7028"
"BZN|ES","26.02.2023 09:45 - 26.02.2023 10:00 (CET/CEST)","4992","8496"
"BZN|ES","26.02.2023 10:00 - 26.02.2023 10:15 (CET/CEST)","5860","9720"
"BZN|ES","26.02.2023 10:15 - 26.02.2023 10:30 (CET/CEST)","6716","10544"
"BZN|ES","26.02.2023 10:30 - 26.02.2023 10:45 (CET/CEST)","7840","11236"
"BZN|ES","26.02.2023 10:45 - 26.02.2023 11:00 (CET/CEST)","8584","11656"
"BZN|ES","26.02.2023 11:00 - 26.02.2023 11:15 (CET/CEST)","9076","12092"
"BZN|ES","26.02.2023 11:15 - 26.02.2023 11:30 (CET/CEST)","9216","12664"
"BZN|ES","26.02.2023 11:30 - 26.02.2023 11:45 (CET/CEST)","9448","12888"
"BZN|ES","26.02.2023 11:45 - 26.02.2023 12:00 (CET/CEST)","9764","13060"
"BZN|ES","26.02.2023 12:00 - 26.02.2023 12:15 (CET/CEST)","10048","13168"
"BZN|ES","26.02.2023 12:15 - 26.02.2023 12:30 (CET/CEST)","10208","13276"
"BZN|ES","26.02.2023 12:30 - 26.02.2023 12:45 (CET/CEST)","10360","13264"
"BZN|ES","26.02.2023 12:45 - 26.02.2023 13:00 (CET/CEST)","10192","13160"
"BZN|ES","26.02.2023 13:00 - 26.02.2023 13:15 (CET/CEST)","9996","12984"
"BZN|ES","26.02.2023 13:15 - 26.02.2023 13:30 (CET/CEST)","9912","12896"
"BZN|ES","26.02.2023 13:30 - 26.02.2023 13:45 (CET/CEST)","9836","12948"
"BZN|ES","26.02.2023 13:45 - 26.02.2023 14:00 (CET/CEST)","10128","12860"
"BZN|ES","26.02.2023 14:00 - 26.02.2023 14:15 (CET/CEST)","10036","12736"
"BZN|ES","26.02.2023 14:15 - 26.02.2023 14:30 (CET/CEST)","10056","12796"
"BZN|ES","26.02.2023 14:30 - 26.02.2023 14:45 (CET/CEST)","9840","12732"
"BZN|ES","26.02.2023 14:45 - 26.02.2023 15:00 (CET/CEST)","9732","12544"
"BZN|ES","26.02.2023 15:00 - 26.02.2023 15:15 (CET/CEST)","9604","12340"
"BZN|ES","26.02.2023 15:15 - 26.02.2023 15:30 (CET/CEST)","9080","12260"
"BZN|ES","26.02.2023 15:30 - 26.02.2023 15:45 (CET/CEST)","8648","12356"
"BZN|ES","26.02.2023 15:45 - 26.02.2023 16:00 (CET/CEST)","8760","12316"
"BZN|ES","26.02.2023 16:00 - 26.02.2023 16:15 (CET/CEST)","8680","12344"
"BZN|ES","26.02.2023 16:15 - 26.02.2023 16:30 (CET/CEST)","8644","11976"
"BZN|ES","26.02.2023 16:30 - 26.02.2023 16:45 (CET/CEST)","8612","11536"
"BZN|ES","26.02.2023 16:45 - 26.02.2023 17:00 (CET/CEST)","8456","11248"
"BZN|ES","26.02.2023 17:00 - 26.02.2023 17:15 (CET/CEST)","8384","10684"
"BZN|ES","26.02.2023 17:15 - 26.02.2023 17:30 (CET/CEST)","8280","9964"
"BZN|ES","26.02.2023 17:30 - 26.02.2023 17:45 (CET/CEST)","7600","8680"
"BZN|ES","26.02.2023 17:45 - 26.02.2023 18:00 (CET/CEST)","6600","7380"
"BZN|ES","26.02.2023 18:00 - 26.02.2023 18:15 (CET/CEST)","5460","6060"
"BZN|ES","26.02.2023 18:15 - 26.02.2023 18:30 (CET/CEST)","4100","4588"
"BZN|ES","26.02.2023 18:30 - 26.02.2023 18:45 (CET/CEST)","2772","3224"
"BZN|ES","26.02.2023 18:45 - 26.02.2023 19:00 (CET/CEST)","1688","1976"
"BZN|ES","26.02.2023 19:00 - 26.02.2023 19:15 (CET/CEST)","928","1128"
"BZN|ES","26.02.2023 19:15 - 26.02.2023 19:30 (CET/CEST)","532","732"
"BZN|ES","26.02.2023 19:30 - 26.02.2023 19:45 (CET/CEST)","372","596"
"BZN|ES","26.02.2023 19:45 - 26.02.2023 20:00 (CET/CEST)","300","508"
"BZN|ES","26.02.2023 20:00 - 26.02.2023 20:15 (CET/CEST)","272","472"
"BZN|ES","26.02.2023 20:15 - 26.02.2023 20:30 (CET/CEST)","244","436"
"BZN|ES","26.02.2023 20:30 - 26.02.2023 20:45 (CET/CEST)","240","436"
"BZN|ES","26.02.2023 20:45 - 26.02.2023 21:00 (CET/CEST)","232","432"
"BZN|ES","26.02.2023 21:00 - 26.02.2023 21:15 (CET/CEST)","228","432"
"BZN|ES","26.02.2023 21:15 - 26.02.2023 21:30 (CET/CEST)","212","428"
"BZN|ES","26.02.2023 21:30 - 26.02.2023 21:45 (CET/CEST)","208","416"
"BZN|ES","26.02.2023 21:45 - 26.02.2023 22:00 (CET/CEST)","192","412"
"BZN|ES","26.02.2023 22:00 - 26.02.2023 22:15 (CET/CEST)","184","400"
"BZN|ES","26.02.2023 22:15 - 26.02.2023 22:30 (CET/CEST)","184","384"
"BZN|ES","26.02.2023 22:30 - 26.02.2023 22:45 (CET/CEST)","184","360"
"BZN|ES","26.02.2023 22:45 - 26.02.2023 23:00 (CET/CEST)","184","324"
"BZN|ES","26.02.2023 23:00 - 26.02.2023 23:15 (CET/CEST)","168","304"
"BZN|ES","26.02.2023 23:15 - 26.02.2023 23:30 (CET/CEST)","148","284"
"BZN|ES","26.02.2023 23:30 - 26.02.2023 23:45 (CET/CEST)","108","268"
"BZN|ES","26.02.2023 23:45 - 27.02.2023 00:00 (CET/CEST)","92","264"
"BZN|ES","28.02.2023 00:00 - 28.02.2023 00:15 (CET/CEST)","232","448"
"BZN|ES","28.02.2023 00:15 - 28.02.2023 00:30 (CET/CEST)","164","384"
"BZN|ES","28.02.2023 00:30 - 28.02.2023 00:45 (CET/CEST)","136","272"
"BZN|ES","28.02.2023 00:45 - 28.02.2023 01:00 (CET/CEST)","120","212"
"BZN|ES","28.02.2023 01:00 - 28.02.2023 01:15 (CET/CEST)","104","172"
"BZN|ES","28.02.2023 01:15 - 28.02.2023 01:30 (CET/CEST)","92","140"
"BZN|ES","28.02.2023 01:30 - 28.02.2023 01:45 (CET/CEST)","56","92"
"BZN|ES","28.02.2023 01:45 - 28.02.2023 02:00 (CET/CEST)","36","72"
"BZN|ES","28.02.2023 02:00 - 28.02.2023 02:15 (CET/CEST)","36","60"
"BZN|ES","28.02.2023 02:15 - 28.02.2023 02:30 (CET/CEST)","36","44"
"BZN|ES","28.02.2023 02:30 - 28.02.2023 02:45 (CET/CEST)","36","44"
"BZN|ES","28.02.2023 02:45 - 28.02.2023 03:00 (CET/CEST)","36","40"
"BZN|ES","28.02.2023 03:00 - 28.02.2023 03:15 (CET/CEST)","36","12"
"BZN|ES","28.02.2023 03:15 - 28.02.2023 03:30 (CET/CEST)","36","12"
"BZN|ES","28.02.2023 03:30 - 28.02.2023 03:45 (CET/CEST)","36","12"
"BZN|ES","28.02.2023 03:45 - 28.02.2023 04:00 (CET/CEST)","36","12"
"BZN|ES","28.02.2023 04:00 - 28.02.2023 04:15 (CET/CEST)","36","12"
"BZN|ES","28.02.2023 04:15 - 28.02.2023 04:30 (CET/CEST)","36","12"
