DATETIME,CORRECTVALUES
2024-09-28 16:00:00+02:00,106.4024813
2024-09-28 17:00:00+02:00,94.73053362
2024-09-28 18:00:00+02:00,63.83248375
2024-09-28 19:00:00+02:00,23.66864001
2024-09-28 20:00:00+02:00,5.424650783
2024-09-28 21:00:00+02:00,0
2024-09-28 22:00:00+02:00,0
2024-09-28 23:00:00+02:00,0
2024-09-29 00:00:00+02:00,0
2024-09-29 01:00:00+02:00,0
2024-09-29 02:00:00+02:00,0
2024-09-29 03:00:00+02:00,0
2024-09-29 04:00:00+02:00,0
2024-09-29 05:00:00+02:00,0
2024-09-29 06:00:00+02:00,0
2024-09-29 07:00:00+02:00,0
2024-09-29 08:00:00+02:00,0
2024-09-29 09:00:00+02:00,3.168435133
2024-09-29 10:00:00+02:00,21.16916343
2024-09-29 11:00:00+02:00,66.67763302
2024-09-29 12:00:00+02:00,91.92206413
2024-09-29 13:00:00+02:00,114.0378598
2024-09-29 14:00:00+02:00,118.76777
2024-09-29 15:00:00+02:00,119.3753575
2024-09-29 16:00:00+02:00,108.7739471
2024-09-29 17:00:00+02:00,96.15824061
2024-09-29 18:00:00+02:00,63.69651032
2024-09-29 19:00:00+02:00,22.86589594
2024-09-29 20:00:00+02:00,5.355936124
2024-09-29 21:00:00+02:00,0
2024-09-29 22:00:00+02:00,0
2024-09-29 23:00:00+02:00,0
2024-09-30 00:00:00+02:00,0
2024-09-30 01:00:00+02:00,0
2024-09-30 02:00:00+02:00,0
2024-09-30 03:00:00+02:00,0
2024-09-30 04:00:00+02:00,0
2024-09-30 05:00:00+02:00,0
2024-09-30 06:00:00+02:00,0
2024-09-30 07:00:00+02:00,0
2024-09-30 08:00:00+02:00,0
2024-09-30 09:00:00+02:00,3.202673451
2024-09-30 10:00:00+02:00,27.84625438
2024-09-30 11:00:00+02:00,71.29891341
2024-09-30 12:00:00+02:00,100.8484561
2024-09-30 13:00:00+02:00,122.9371694
2024-09-30 14:00:00+02:00,125.100278
2024-09-30 15:00:00+02:00,123.5052438
2024-09-30 16:00:00+02:00,112.4617589
2024-09-30 17:00:00+02:00,102.1124932
2024-09-30 18:00:00+02:00,68.02902528
2024-09-30 19:00:00+02:00,27.92528113
2024-09-30 20:00:00+02:00,5.472896944
2024-09-30 21:00:00+02:00,0
2024-09-30 22:00:00+02:00,0
2024-09-30 23:00:00+02:00,0
